NTS 3 2016;MXO;05/28/16;10:30;Field 2;Pool C;Gold;4;xx;Canterbury Cougars;6;7;London Scorpions
NTS 3 2016;MXO;05/28/16;10:30;Field 3;Pool D;Gold;4;xx;Hot Custard;7;1;CSSC Phantoms
NTS 3 2016;MXO;05/28/16;10:30;Field 4;Pool D;Gold;4;xx;Cambridge Bees;2;7;London Galaxy
NTS 3 2016;MXO;05/28/16;11:00;Field 1;Pool B;Gold;4;xx;Bareback Riders;4;6;Cambridge Hornets
NTS 3 2016;MXO;05/28/16;11:00;Field 2;Pool B;Gold;4;xx;Nottingham Hoods;2;7;Thames Valley Vikings
NTS 3 2016;MXO;05/28/16;11:00;Field 3;Pool A;Gold;4;xx;Wigan Touch Warriors;7;1;Galaxy Knights
NTS 3 2016;MXO;05/28/16;11:00;Field 4;Pool A;Gold;4;xx;Bristol Fijians;5;2;Manchester Chargers
NTS 3 2016;MXO;05/28/16;11:30;Field 1;Pool D;Gold;4;xx;Hot Custard;3;3;London Galaxy
NTS 3 2016;MXO;05/28/16;11:30;Field 2;Pool D;Gold;4;xx;CSSC Phantoms;6;2;Cambridge Bees
NTS 3 2016;MXO;05/28/16;11:30;Field 3;Pool C;Gold;4;xx;Tumeke Sports;3;3;Canterbury Cougars
NTS 3 2016;MXO;05/28/16;11:30;Field 4;Pool C;Gold;4;xx;London Scorpions;9;2;Oxford Touch
NTS 3 2016;MXO;05/28/16;12:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;3;1;Bristol Fijians
NTS 3 2016;MXO;05/28/16;12:00;Field 2;Pool A;Gold;4;xx;Manchester Chargers;3;0;Galaxy Knights
NTS 3 2016;MXO;05/28/16;12:00;Field 3;Pool B;Gold;4;xx;Bareback Riders;6;3;Thames Valley Vikings
NTS 3 2016;MXO;05/28/16;12:00;Field 4;Pool B;Gold;4;xx;Cambridge Hornets;6;5;Nottingham Hoods
NTS 3 2016;MXO;05/28/16;12:30;Field 1;Pool C;Gold;4;xx;Tumeke Sports;4;4;London Scorpions
NTS 3 2016;MXO;05/28/16;12:30;Field 2;Pool C;Gold;4;xx;Oxford Touch;1;5;Canterbury Cougars
NTS 3 2016;MXO;05/28/16;12:30;Field 3;Pool D;Gold;4;xx;Hot Custard;9;2;Cambridge Bees
NTS 3 2016;MXO;05/28/16;12:30;Field 4;Pool D;Gold;4;xx;London Galaxy;5;0;CSSC Phantoms
