;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;7;Florian;Teatiu;M;1;Frankfurt;9;1;Lokomotive Wien;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;13;Benjamin;Edwards;M;2;Frankfurt;9;1;Lokomotive Wien;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;12;Lisa;T U;F;1;Frankfurt;9;1;Lokomotive Wien;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;14;Alexandra;McOnie;F;1;Frankfurt;9;1;Lokomotive Wien;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;16;Simi;Hebeon;M;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;21;Euan;Taylor;M;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;15;Alex;Ibbett;M;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;2;Alexandra;Ils;F;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;4;Annie;Ueyama;F;;;;;;;;
Capital Cup 2015;MXO;Frankfurt;8;Jörg;Schlossmacher;M;1;Frankfurt;7;5;Berlin;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;9;Matt;Elliot;M;3;Frankfurt;7;5;Berlin;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;7;Florian;Teatiu;M;2;Frankfurt;7;5;Berlin;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;13;Benjamin;Edwards;M;1;Frankfurt;7;5;Berlin;Gold;Pool C;4
Capital Cup 2015;MXO;Frankfurt;8;Jörg;Schlossmacher;M;2;Frankfurt;8;1;Courant d'R;Gold;Pool C;4
