Capital Cup 2016;MXO;05/21/16;12:00;Field 2;Pool C;Gold;4;xx;Courant d'R;-1;-1;Hamburg
Capital Cup 2016;MXO;05/21/16;12:00;Field 3;Pool D;Gold;4;xx;XXX Amsterdam;-1;-1;Colonia
Capital Cup 2016;MXO;05/21/16;12:30;Field 1;Pool B;Gold;4;xx;Unicorns;-1;-1;Blue Jays
Capital Cup 2016;MXO;05/21/16;12:30;Field 2;Pool B;Gold;4;xx;Frankfurt;-1;-1;Berlin Armadillos
Capital Cup 2016;MXO;05/21/16;12:30;Field 3;Pool D;Gold;4;xx;CSSC Phantoms;-1;-1;Darvak
Capital Cup 2016;MXO;05/21/16;13:30;Field 1;¼;Bronze;2;xx;3rd Pool D;-1;-1;4th Pool A
Capital Cup 2016;MXO;05/21/16;13:30;Field 2;¼;Bronze;2;xx;3rd Pool C;-1;-1;4th Pool B
Capital Cup 2016;MXO;05/21/16;13:30;Field 3;¼;Bronze;2;xx;3rd Pool B;-1;-1;4th Pool C
Capital Cup 2016;MXO;05/21/16;14:00;Field 1;¼;Bronze;2;xx;3rd Pool A;-1;-1;4th Pool D
Capital Cup 2016;MXO;05/21/16;14:00;Field 2;¼;Gold;2;xx;1st Pool D;-1;-1;2nd Pool A
Capital Cup 2016;MXO;05/21/16;14:00;Field 3;¼;Gold;2;xx;1st Pool C;-1;-1;2nd Pool B
Capital Cup 2016;MXO;05/21/16;14:30;Field 1;¼;Gold;2;xx;1st Pool B;-1;-1;2nd Pool C
Capital Cup 2016;MXO;05/21/16;14:30;Field 2;¼;Gold;2;xx;1st Pool A;-1;-1;2nd Pool D
Capital Cup 2016;MXO;05/21/16;14:30;Field 3;Semifinal;Wood;2;xx;Loser QF6;-1;-1;Loser QF8
Capital Cup 2016;MXO;05/21/16;15:00;Field 1;Semifinal;Wood;2;xx;Loser QF5;-1;-1;Loser QF7
Capital Cup 2016;MXO;05/21/16;15:00;Field 2;Semifinal;Bronze;2;xx;Winner QF6;-1;-1;Winner QF8
Capital Cup 2016;MXO;05/21/16;15:00;Field 3;Semifinal;Bronze;2;xx;Winner QF5;-1;-1;Winner QF7
Capital Cup 2016;MXO;05/21/16;15:30;Field 1;Semifinal;Silver;2;xx;Loser QF1;-1;-1;Loser QF3
Capital Cup 2016;MXO;05/21/16;15:30;Field 2;Semifinal;Silver;2;xx;Loser QF2;-1;-1;Loser QF4
Capital Cup 2016;MXO;05/21/16;15:30;Field 3;Semifinal;Gold;2;xx;Winner QF2;-1;-1;Winner QF4
Capital Cup 2016;MXO;05/21/16;16:00;Field 1;Semifinal;Gold;2;xx;Winner QF1;-1;-1;Winner QF3
Capital Cup 2016;MXO;05/21/16;16:00;Field 2;Final;Wood;2;xx;Winner SF7;-1;-1;Winner SF8
Capital Cup 2016;MXO;05/21/16;16:00;Field 3;Third position;Wood;2;xx;Loser SF7;-1;-1;Loser SF8
Capital Cup 2016;MXO;05/21/16;16:30;Field 1;Third position;Bronze;2;xx;Loser SF5;-1;-1;Loser SF6
Capital Cup 2016;MXO;05/21/16;16:30;Field 2;Final;Bronze;2;xx;Winner SF5;-1;-1;Winner SF6
Capital Cup 2016;MXO;05/21/16;16:30;Field 3;Third position;Silver;2;xx;Loser SF3;-1;-1;Loser SF4
Capital Cup 2016;MXO;05/21/16;17:00;Field 1;Third position;Gold;2;xx;Loser SF1;-1;-1;Loser SF2
Capital Cup 2016;MXO;05/21/16;17:00;Field 2;Final;Silver;2;xx;Winner SF3;-1;-1;Winner SF4
Capital Cup 2016;MXO;05/21/16;17:30;Field 1;Final;Gold;2;xx;Winner SF1;-1;-1;Winner SF2
